33565,"83","seillons-source-d-argens","SEILLONS-SOURCE-D'ARGENS","seillons source d argens","Seillons-Source-d'Argens","S4526236252","SLNSSRSTRJNS","83470","125","83125","3","02","6","2173","1611","2100","86","25.11","5.88362","43.4964","3941","48329","+55301","432947","263","580"
33614,"83","aups","AUPS","aups","Aups","A120","APS","83630","007","83007","3","01","5","2095","1908","2100","32","64.15","6.23333","43.6167","4320","48476","+61329","433742","385","1076"
33615,"83","taradeau","TARADEAU","taradeau","Taradeau","T630","TRT","83460","134","83134","1","16","6","1748","1618","1700","100","17.31","6.43333","43.45","4545","48282","+62538","432715","44","259"
33616,"83","saint-julien-83","SAINT-JULIEN","saint julien","Saint-Julien","S53245","SNTJLN","83560","113","83113","3","19","6","2063","1282","1900","27","75.88","5.90695","43.6912","3967","48546","+55425","434128","297","596"
33617,"83","martre","LA MARTRE","la martre","La Martre","L5636","LMRTR","83840","074","83074","1","08","6","183","133","200","8","20.37","6.6","43.7667","4735","48635","+63554","434617","876","1589"
33618,"83","lorgues","LORGUES","lorgues","Lorgues","L620","LRKS","83510","072","83072","1","16","5","8976","7311","8900","139","64.37","6.36667","43.4833","4472","48326","+62140","432936","70","343"
33619,"83","arcs","LES ARCS","les arcs","Arcs","L262","LSRKS","83460","004","83004","1","16","6","6515","5335","6200","120","54.26","6.48333","43.45","4602","48293","+62844","432748","16","342"
33620,"83","roquebrune-sur-argens","ROQUEBRUNE-SUR-ARGENS","roquebrune sur argens","Roquebrune-sur-Argens","R216526252","RKBRNSRRJNS","83520","107","83107","1","37","6","12822","11136","11300","120","106.1","6.63333","43.4333","4779","48270","+63816","432636","0","480"
33621,"83","entrecasteaux","ENTRECASTEAUX","entrecasteaux","Entrecasteaux","E536232","ENTRKSTKS","83570","051","83051","3","09","6","1065","863","1000","33","32.11","6.23333","43.5167","4339","48351","+61431","433057","97","354"
33622,"83","callas","CALLAS","callas","Callas","C420","KLS","83830","028","83028","1","06","5","1816","1391","1800","36","49.26","6.53333","43.5833","4668","48437","+63218","433535","60","811"
33623,"83","ollieres-83","OLLIERES","ollieres","Ollières","O462","OLRS","83470","089","83089","3","21","6","635","448","600","16","39.66","5.83333","43.4833","3881","48314","+54947","432858","311","621"
33624,"83","rougiers","ROUGIERS","rougiers","Rougiers","R262","RJRS","83170","110","83110","3","21","6","1531","1061","1400","74","20.53","5.85","43.3833","3905","48214","+55104","432333","309","741"
33625,"83","pourcieux","POURCIEUX","pourcieux","Pourcieux","P620","PRSKS","83470","096","83096","3","21","6","1136","923","1100","53","21.23","5.78333","43.4667","3833","48300","+54711","432813","278","870"
33626,"83","evenos","EVENOS","evenos","Évenos","E152","EFNS","83330","053","83053","2","18","6","2137","1946","2200","50","41.95","5.85","43.1667","3881","47967","+54948","431012","78","804"
33627,"83","carnoules","CARNOULES","carnoules","Carnoules","C6542","KRNLS","83660","033","83033","2","10","6","3241","2530","3200","127","25.49","6.18333","43.3","4280","48113","+61119","431807","115","485"
33628,"83","pradet","LE PRADET","le pradet","Le Pradet","L163","LPRTT","83220","098","83098","2","42","6","11506","10962","11200","1154","9.97","6.01667","43.1","4096","47895","+60124","430620","0","273"
33629,"83","bargeme","BARGEME","bargeme","Bargème","B625","BRJM","83840","010","83010","1","08","6","155","115","100","5","27.95","6.56667","43.7333","4707","48589","+63423","434348","824","1589"
33630,"83","bormes-les-mimosas","BORMES-LES-MIMOSAS","bormes les mimosas","Bormes-les-Mimosas","B6524252","BRMSLSMMSS","83230","019","83019","2","07","6","7406","6326","7300","76","97.32","6.33333","43.15","4452","47946","+62035","430906","0","642"
33631,"83","seillans","SEILLANS","seillans","Seillans","S452","SLNS","83440","124","83124","1","12","6","2530","2116","2600","28","88.66","6.63333","43.6333","4785","48485","+63836","433810","137","1303"
33632,"83","pourrieres","POURRIERES","pourrieres","Pourrières","P620","PRRS","83910","097","83097","3","21","6","4475","4004","4400","79","56.32","5.73333","43.5","3775","48338","+54402","433014","239","872"
33633,"83","pignans","PIGNANS","pignans","Pignans","P252","PKNNS","83790","092","83092","3","04","6","3357","2598","3200","96","34.87","6.21667","43.3","4322","48112","+61336","431802","146","766"
33634,"83","carqueiranne","CARQUEIRANNE","carqueiranne","Carqueiranne","C6265","KRKRN","83320","034","83034","2","36","6","9886","8456","9800","682","14.48","6.08333","43.0833","4152","47883","+60425","430542","0","305"
33635,"83","tavernes","TAVERNES","tavernes","Tavernes","T1652","TFRNS","83670","135","83135","3","26","5","1250","739","1100","40","31.15","6.01667","43.6","4089","48437","+60100","433537","300","691"
33636,"83","adrets-de-l-esterel","LES ADRETS-DE-L'ESTEREL","les adrets de l esterel","Adrets-de-l'Estérel","L23632342364","LSTRTSTLSTRL","83600","001","83001","1","13","6","2629","2054","2700","118","22.26","6.81417","43.5256","4975","48362","+64851","433132","60","420"
33637,"83","fayence","FAYENCE","fayence","Fayence","F520","FYNS","83440","055","83055","1","12","5","5109","4250","4900","184","27.68","6.68333","43.6167","4841","48470","+64138","433724","184","665"
33638,"83","six-fours-les-plages","SIX-FOURS-LES-PLAGES","six fours les plages","Six-Fours-les-Plages","S16242142","SKSFRSLSPLJS","83140","129","83129","2","40","5","34897","32715","34800","1312","26.58","5.83945","43.0934","3892","47882","+55022","430536","0","352"
33639,"83","chateauvieux-83","CHATEAUVIEUX","chateauvieux","Châteauvieux","C312","XTFKS","83840","040","83040","1","08","6","76","73","100","5","14.97","6.575","43.775","4713","48641","+63441","434637","843","1271"
33640,"83","carces","CARCES","carces","Carcès","C620","KRSS","83570","032","83032","3","09","6","3332","2467","3100","93","35.76","6.18333","43.4667","4274","48307","+61058","432834","110","396"
33641,"83","vidauban","VIDAUBAN","vidauban","Vidauban","V315","FTBN","83550","148","83148","1","17","6","10165","7297","9800","137","73.93","6.43333","43.4167","4550","48252","+62555","432538","29","354"
33642,"83","gareoult","GAREOULT","gareoult","Garéoult","G643","KRLT","83136","064","83064","3","20","6","5613","4886","5600","356","15.75","6.05","43.3333","4122","48142","+60246","431942","295","659"
33643,"83","varages","VARAGES","varages","Varages","V620","FRJS","83670","145","83145","3","02","6","1117","883","1100","31","35.11","5.96667","43.6","4026","48442","+55736","433551","259","573"
33644,"83","draguignan","DRAGUIGNAN","draguignan","Draguignan","D625","TRKKNN","83300","050","83050","1","11","4","36391","32815","36600","677","53.75","6.46667","43.5333","4588","48377","+62758","433222","153","603"
33645,"83","saint-martin-83","SAINT-MARTIN","saint martin","Saint-Martin","S535635","SNTMRTN","83560","114","83114","3","02","6","212","154","200","8","26.33","5.88478","43.5892","3942","48432","+55304","433519","343","582"
33646,"83","esparron-83","ESPARRON","esparron","Esparron","E2165","ESPRN","83560","052","83052","3","02","6","324","183","300","10","30.04","5.85","43.5917","3902","48435","+55055","433529","327","641"
33647,"83","barjols","BARJOLS","barjols","Barjols","B6242","BRJLS","83670","012","83012","3","02","5","3059","2429","3000","101","30.06","6","43.55","4079","48398","+60027","433329","183","473"
33648,"83","montauroux","MONTAUROUX","montauroux","Montauroux","M362","MNTRKS","83440","081","83081","1","12","6","5801","4019","5400","172","33.54","6.76667","43.6167","4921","48465","+64555","433706","72","437"
33649,"83","saint-paul-en-foret","SAINT-PAUL-EN-FORET","saint paul en foret","Saint-Paul-en-Forêt","S53145163","SNTPLNFRT","83440","117","83117","1","12","6","1675","1139","1600","82","20.26","6.68333","43.5667","4839","48408","+64131","433402","172","471"
33650,"83","moissac-bellevue","MOISSAC-BELLEVUE","moissac bellevue","Moissac-Bellevue","M2141","MSKBLF","83630","078","83078","3","26","6","284","151","300","13","20.59","6.16667","43.65","4255","48503","+60960","433910","430","982"
33651,"83","val","LE VAL","le val","Le Val","L140","LFL","83143","143","83143","3","05","6","4174","3362","4000","106","39.34","6.08333","43.4333","4152","48266","+60423","432622","140","540"
33652,"83","trans-en-provence","TRANS-EN-PROVENCE","trans en provence","Trans-en-Provence","T652516152","TRNSNPRFNS","83720","141","83141","1","11","6","5531","4796","5400","325","16.99","6.48333","43.5","4610","48337","+62910","433012","100","272"
33653,"83","muy","LE MUY","le muy","Le Muy","L500","LM","83490","086","83086","1","37","5","9050","7827","8900","135","66.58","6.55","43.4667","4700","48303","+63359","432821","7","561"
33654,"83","frejus","FREJUS","frejus","Fréjus","F620","FRJS","83600-83370","061","83061","1","13","5","51839","46770","52700","506","102.27","6.73611","43.4339","4888","48259","+64408","432559","0","616"
33655,"83","correns","CORRENS","correns","Correns","C652","KRNS","83570","045","83045","3","09","6","842","661","800","22","37.06","6.08333","43.4833","4159","48319","+60446","432915","139","561"
33656,"83","signes","SIGNES","signes","Signes","S520","SKNS","83870","127","83127","2","03","6","2801","2044","2900","21","133.1","5.86667","43.3","3918","48101","+55146","431729","271","1148"
33657,"83","roquebrussanne","LA ROQUEBRUSSANNE","la roquebrussanne","La Roquebrussanne","L621625","LRKBRSN","83136","108","83108","3","20","5","2372","1678","2200","64","37.05","5.98333","43.3333","4044","48156","+55835","432025","311","827"
33658,"83","riboux","RIBOUX","riboux","Riboux","R120","RBKS","13780","105","83105","2","03","6","33","22","0","2","13.48","5.75","43.3","3800","48115","+54523","431812","419","1054"
33659,"83","chateauvert","CHATEAUVERT","chateauvert","Châteauvert","C3163","XTFRT","83670","039","83039","3","02","6","135","107","100","4","27.52","6.01667","43.5","4099","48333","+60133","432960","162","561"
33660,"83","montmeyan","MONTMEYAN","montmeyan","Montmeyan","M350","MNTMYN","83670","084","83084","3","26","6","560","399","500","14","39.43","6.06667","43.65","4140","48496","+60347","433848","358","691"
33661,"83","montferrat-83","MONTFERRAT","montferrat","Montferrat","M3163","MNTFRT","83131","082","83082","1","06","6","1344","642","1100","39","34.01","6.48333","43.6167","4605","48457","+62852","433642","420","952"
33662,"83","verignon","VERIGNON","verignon","Vérignon","V625","FRKNN","83630","147","83147","3","01","6","11","16","0","0","36.9","6.26667","43.65","4374","48504","+61624","433912","696","1142"
33663,"83","cuers","CUERS","cuers","Cuers","C620","KRS","83390","049","83049","2","10","5","10246","8174","9900","202","50.53","6.06667","43.2333","4149","48042","+60415","431415","71","700"
33664,"83","grimaud","GRIMAUD","grimaud","Grimaud","G653","KRMT","83310","068","83068","1","14","5","4171","3775","4300","93","44.58","6.51667","43.2667","4650","48081","+63118","431624","0","503"
33665,"83","besse-sur-issole","BESSE-SUR-ISSOLE","besse sur issole","Besse-sur-Issole","B2624","BSSRSL","83890","018","83018","3","04","5","2918","1779","2800","78","37.19","6.16667","43.35","4266","48165","+61035","432055","230","637"
33666,"83","mons-83","MONS","mons","Mons","M200","MNS","83440","080","83080","1","12","6","863","671","900","11","76.63","6.71667","43.6833","4864","48546","+64251","434129","235","1712"
33667,"83","comps-sur-artuby","COMPS-SUR-ARTUBY","comps sur artuby","Comps-sur-Artuby","C512631","KMPSSRRTB","83840","044","83044","1","08","5","325","280","300","5","63.49","6.5","43.7167","4636","48567","+63032","434236","736","1178"
33668,"83","crau","LA CRAU","la crau","La Crau","L260","LKR","83260","047","83047","2","36","5","16786","14479","16400","443","37.87","6.06667","43.15","4153","47944","+60427","430859","15","270"
33669,"83","tourrettes-83","TOURRETTES","tourrettes","Tourrettes","T632","TRTS","83440","138","83138","1","12","6","2743","2185","2700","80","33.99","6.70223","43.6234","4851","48470","+64208","433724","155","592"
33670,"83","lavandou","LE LAVANDOU","le lavandou","Le Lavandou","L153","LLFNT","83980","070","83070","2","07","6","5546","5471","5800","187","29.65","6.36667","43.1333","4479","47931","+62204","430816","0","485"
33671,"83","salernes","SALERNES","salernes","Salernes","S4652","SLRNS","83690","121","83121","1","23","5","3670","3260","3600","93","39.3","6.23333","43.55","4330","48404","+61402","433348","177","484"
33672,"83","salles-sur-verdon","LES SALLES-SUR-VERDON","les salles sur verdon","Salles-sur-Verdon","L24261635","LSSLSSRFRTN","83630","122","83122","3","01","6","228","186","200","45","4.97","6.2","43.7667","4303","48638","+61235","434627","476","665"
33673,"83","gassin","GASSIN","gassin","Gassin","G500","KSN","83580","065","83065","1","22","6","2853","2727","2900","115","24.74","6.58333","43.2167","4721","48032","+63507","431343","0","324"
33674,"83","baudinard-sur-verdon","BAUDINARD-SUR-VERDON","baudinard sur verdon","Baudinard-sur-Verdon","B3563261635","BTNRTSRFRTN","83630","014","83014","3","01","6","189","120","200","8","21.97","6.13445","43.7164","4220","48574","+60804","434259","399","785"
33675,"83","forcalqueiret","FORCALQUEIRET","forcalqueiret","Forcalqueiret","F624263","FRKLKRT","83136","059","83059","3","20","6","2421","1679","2200","234","10.33","6.08333","43.3333","4160","48151","+60450","432011","284","528"
33676,"83","motte-83","LA MOTTE","la motte","La Motte","L530","LMT","83920","085","83085","1","11","6","2930","2346","2900","104","28.12","6.51667","43.4833","4665","48326","+63207","432938","10","320"
33677,"83","toulon","TOULON","toulon","Toulon","T450","TLN","83000-83100-83200","137","83137","2","99","3","164532","160712","166700","3840","42.84","5.93333","43.1167","3993","47917","+55550","430730","0","589"
33678,"83","mole","LA MOLE","la mole","La Môle","L540","LML","83310","079","83079","1","22","6","1067","799","1000","23","45.28","6.46667","43.2","4588","48009","+62756","431230","15","529"
33679,"83","puget-ville","PUGET-VILLE","puget ville","Puget-Ville","P2314","PJTFL","83390","100","83100","2","10","6","3801","3084","3600","103","36.83","6.13333","43.2833","4222","48099","+60810","431722","87","572"
33680,"83","beausset","LE BEAUSSET","le beausset","Le Beausset","L123","LBST","83330","016","83016","2","03","5","9115","7727","9000","253","35.95","5.8","43.2","3851","47998","+54810","431154","80","560"
33681,"83","verdiere","LA VERDIERE","la verdiere","La Verdière","L1636","LFRTR","83560","146","83146","3","19","6","1543","781","1400","22","68.16","5.93333","43.6333","3999","48487","+55609","433819","327","692"
33682,"83","cadiere-d-azur","LA CADIERE-D'AZUR","la cadiere d azur","La Cadière-d'Azur","L236326","LKTRTSR","83740","027","83027","2","03","6","5385","4242","5300","143","37.42","5.76667","43.2","3799","47995","+54520","431145","23","460"
33683,"83","belgentier","BELGENTIER","belgentier","Belgentier","B42536","BLJNTR","83210","017","83017","2","25","6","2424","1723","2400","181","13.38","6","43.25","4070","48050","+55959","431443","126","620"
33684,"83","chateaudouble-83","CHATEAUDOUBLE","chateaudouble","Châteaudouble","C314","XTTBL","83300","038","83038","1","06","6","465","381","500","11","40.91","6.45","43.5833","4571","48442","+62703","433551","210","1039"
33685,"83","aiguines","AIGUINES","aiguines","Aiguines","A252","AKNS","83630","002","83002","3","01","6","261","221","300","2","114.33","6.25","43.7667","4341","48640","+61437","434633","470","1572"
33686,"83","tourtour","TOURTOUR","tourtour","Tourtour","T636","TRTR","83690","139","83139","1","23","6","589","487","600","20","28.69","6.3","43.5833","4406","48433","+61809","433522","360","903"
33687,"83","brignoles","BRIGNOLES","brignoles","Brignoles","B62542","BRKNLS","83170","023","83023","3","05","4","16368","12501","15900","232","70.53","6.06667","43.4","4139","48229","+60342","432421","190","767"
33688,"83","saint-raphael-83","SAINT-RAPHAEL","saint raphael","Saint-Raphaël","S53614","SNTRFL","83700-83530","118","83118","1","39","5","33603","30233","34000","375","89.59","6.76667","43.4167","4923","48250","+64604","432529","0","560"
33689,"83","collobrieres","COLLOBRIERES","collobrieres","Collobrières","C4162","KLBRRS","83610","043","83043","2","07","5","1866","1597","1800","16","112.68","6.3","43.2333","4414","48041","+61832","431414","58","776"
33690,"83","sainte-anastasie-sur-issole","SAINTE-ANASTASIE-SUR-ISSOLE","sainte anastasie sur issole","Sainte-Anastasie-sur-Issole","S535232624","SNTNSTSSRSL","83136","111","83111","3","20","6","1922","1528","1800","179","10.71","6.13333","43.3333","4209","48158","+60729","432033","269","580"
33691,"83","garde-freinet","LA GARDE-FREINET","la garde freinet","La Garde-Freinet","L2631653","LKRTFRNT","83680","063","83063","1","14","6","1746","1620","1800","22","76.64","6.46667","43.3167","4592","48130","+62809","431901","60","674"
33692,"83","croix-valmer","LA CROIX-VALMER","la croix valmer","La Croix-Valmer","L2621456","LKRKSFLMR","83420","048","83048","1","22","6","3429","2750","3300","153","22.28","6.56667","43.2","4702","48009","+63405","431228","0","369"
33693,"83","rocbaron","ROCBARON","rocbaron","Rocbaron","R2165","RKBRN","83136","106","83106","3","20","6","3595","3025","3500","177","20.28","6.08333","43.3","4171","48116","+60527","431815","272","592"
33694,"83","luc-83","LE LUC","le luc","Le Luc","L200","LLK","83340","073","83073","1","17","5","9498","7285","9000","215","44.16","6.31667","43.3833","4418","48216","+61846","432341","79","400"
33695,"83","bastide-83","LA BASTIDE","la bastide","La Bastide","L123","LBSTT","83840","013","83013","1","08","6","205","124","200","17","11.76","6.61667","43.7333","4764","48594","+63729","434403","928","1686"
33696,"83","brenon","BRENON","brenon","Brenon","B650","BRNN","83840","022","83022","1","08","6","24","22","0","4","5.59","6.55","43.7667","4672","48633","+63230","434610","782","1264"
33697,"83","artignosc-sur-verdon","ARTIGNOSC-SUR-VERDON","artignosc sur verdon","Artignosc-sur-Verdon","A6325261635","ARTKNSKSRFRTN","83630","005","83005","3","26","6","297","221","300","16","18.53","6.1","43.7","4171","48559","+60525","434211","401","600"
33698,"83","montfort-sur-argens","MONTFORT-SUR-ARGENS","montfort sur argens","Montfort-sur-Argens","M316326252","MNTFRTSRRJNS","83570","083","83083","3","09","6","1209","869","1200","101","11.92","6.11667","43.4667","4206","48304","+60719","432826","129","344"
33699,"83","artigues-83","ARTIGUES","artigues","Artigues","A632","ARTKS","83560","006","83006","3","19","6","199","110","200","6","31.85","5.8","43.6","3860","48437","+54839","433536","351","641"
33700,"83","gonfaron","GONFARON","gonfaron","Gonfaron","G5165","KNFRN","83590","067","83067","3","04","6","4192","2802","4000","103","40.42","6.28333","43.3167","4392","48134","+61721","431914","98","766"
33701,"83","cotignac","COTIGNAC","cotignac","Cotignac","C3252","KTKNK","83570","046","83046","3","09","5","2201","2047","2200","49","44.26","6.15","43.5333","4236","48365","+60858","433143","144","712"
33702,"83","tourves","TOURVES","tourves","Tourves","T612","TRFS","83170","140","83140","3","05","6","4855","3422","4800","73","65.62","5.93333","43.4","3986","48231","+55526","432429","238","542"
33703,"83","saint-tropez","SAINT-TROPEZ","saint tropez","Saint-Tropez","S53612","SNTTRPS","83990","119","83119","1","22","5","4532","5480","5300","405","11.18","6.63333","43.2667","4780","48078","+63819","431611","0","115"
33704,"83","pierrefeu-du-var","PIERREFEU-DU-VAR","pierrefeu du var","Pierrefeu-du-Var","P61316","PRFTFR","83390","091","83091","2","10","6","5548","4343","5200","95","58.36","6.13333","43.2167","4232","48027","+60843","431328","45","442"
33705,"83","revest-les-eaux","LE REVEST-LES-EAUX","le revest les eaux","Le Revest-les-Eaux","L612342","LRFSTLSKS","83200","103","83103","2","41","6","3693","3440","3700","153","24.07","6.56667","43.3667","3989","47974","+55535","431035","50","804"
33706,"83","farlede","LA FARLEDE","la farlede","La Farlède","L1643","LFRLT","83210","054","83054","2","25","6","8304","6873","8000","999","8.31","6.03333","43.1667","4118","47964","+60235","431004","41","640"
33707,"83","saint-mandrier-sur-mer","SAINT-MANDRIER-SUR-MER","saint mandrier sur mer","Saint-Mandrier-sur-Mer","S535362656","SNTMNTRRSRMR","83430","153","83153","2","38","5","5750","5241","6000","1123","5.12","5.93333","43.0667","3990","47862","+55540","430434","0","123"
33708,"83","castellet-83","LE CASTELLET","le castellet","Le Castellet","L2343","LKSTLT","83330","035","83035","2","03","6","4099","3790","4300","91","44.77","5.77667","43.2028","3822","48003","+54636","431210","21","503"
33709,"83","bandol","BANDOL","bandol","Bandol","B534","BNTL","83150","009","83009","2","18","6","8028","7914","8800","934","8.59","5.75","43.1333","3796","47929","+54512","430811","0","221"
33710,"83","ampus","AMPUS","ampus","Ampus","A512","AMPS","83111","003","83003","1","11","6","925","707","900","11","82.77","6.38333","43.6","4495","48452","+62255","433624","205","1174"
33711,"83","seyne-sur-mer","LA SEYNE-SUR-MER","la seyne sur mer","La Seyne-sur-Mer","L252656","LSNSRMR","83500","126","83126","2","98","5","62082","60070","60000","2800","22.17","5.88333","43.1","3935","47892","+55242","430611","0","352"
33712,"83","roque-esclapon","LA ROQUE-ESCLAPON","la roque esclapon","La Roque-Esclapon","L62415","LRKSKLPN","83840","109","83109","1","08","6","240","192","200","8","26.98","6.63333","43.7167","4770","48581","+63748","434323","904","1700"
33713,"83","vinon-sur-verdon","VINON-SUR-VERDON","vinon sur verdon","Vinon-sur-Verdon","V5261635","FNNSRFRTN","83560","150","83150","3","19","6","4198","2991","3900","116","36","5.8","43.7167","3861","48583","+54843","434329","254","450"
33714,"83","bagnols-en-foret","BAGNOLS-EN-FORET","bagnols en foret","Bagnols-en-Forêt","B25425163","BKNLSNFRT","83600","008","83008","1","13","6","2440","1669","2300","56","42.9","6.7","43.5333","4846","48375","+64154","433216","56","561"
33715,"83","mayons","LES MAYONS","les mayons","Mayons","L252","LSMYNS","83340","075","83075","1","17","6","639","552","600","22","28.86","6.36667","43.3167","4468","48125","+62129","431846","79","742"
33716,"83","trigance","TRIGANCE","trigance","Trigance","T6252","TRKNS","83840","142","83142","1","08","6","163","150","200","2","60.6","6.45","43.7667","4564","48624","+62638","434540","630","1270"
33717,"83","ginasservis","GINASSERVIS","ginasservis","Ginasservis","G52612","JNSRFS","83560","066","83066","3","19","6","1496","993","1400","39","37.47","5.85","43.6667","3903","48523","+55057","434015","312","490"
